item_id,verb_id,verb_type,verb,do,pp
1477,22,naba-do,assigned,she assigned the girl a task .,she assigned a task to the girl .
1478,22,naba-do,assigned,john assigned the man a task .,john assigned a task to the man .
1479,22,naba-do,assigned,daddy assigned my uncle a task .,daddy assigned a task to my uncle .
1480,22,naba-do,assigned,david assigned a stranger a task .,david assigned a task to a stranger .
1481,22,naba-do,assigned,ryan assigned him my job .,ryan assigned my job to him .
1482,22,naba-do,assigned,the boy assigned her my job .,the boy assigned my job to her .
1483,22,naba-do,assigned,daddy assigned them my job .,daddy assigned my job to them .
1484,22,naba-do,assigned,grandma assigned me my job .,grandma assigned my job to me .
1485,22,naba-do,assigned,grandma assigned mommy my job .,grandma assigned my job to mommy .
1486,22,naba-do,assigned,laura assigned the bear my job .,laura assigned my job to the bear .
1487,22,naba-do,assigned,i assigned the girl my job .,i assigned my job to the girl .
1488,22,naba-do,assigned,mommy assigned the man my job .,mommy assigned my job to the man .
1489,22,naba-do,assigned,john assigned my uncle my job .,john assigned my job to my uncle .
1490,22,naba-do,assigned,laura assigned a stranger my job .,laura assigned my job to a stranger .
1491,22,naba-do,assigned,daddy assigned him the duty .,daddy assigned the duty to him .
1492,22,naba-do,assigned,ethan assigned her the duty .,ethan assigned the duty to her .
1493,22,naba-do,assigned,ethan assigned them the duty .,ethan assigned the duty to them .
1494,22,naba-do,assigned,he assigned me the duty .,he assigned the duty to me .
1495,22,naba-do,assigned,the boy assigned mommy the duty .,the boy assigned the duty to mommy .
1496,22,naba-do,assigned,nina assigned the bear the duty .,nina assigned the duty to the bear .
1497,22,naba-do,assigned,ethan assigned the girl the duty .,ethan assigned the duty to the girl .
1498,22,naba-do,assigned,nina assigned the man the duty .,nina assigned the duty to the man .
1499,22,naba-do,assigned,you assigned my uncle the duty .,you assigned the duty to my uncle .
1500,22,naba-do,assigned,he assigned a stranger the duty .,he assigned the duty to a stranger .
1501,22,naba-do,assigned,i assigned him the chore .,i assigned the chore to him .
1502,22,naba-do,assigned,the boy assigned her the chore .,the boy assigned the chore to her .
1503,22,naba-do,assigned,daddy assigned them the chore .,daddy assigned the chore to them .
1504,22,naba-do,assigned,mommy assigned me the chore .,mommy assigned the chore to me .
1505,22,naba-do,assigned,ryan assigned mommy the chore .,ryan assigned the chore to mommy .
1506,22,naba-do,assigned,john assigned the bear the chore .,john assigned the chore to the bear .
1507,22,naba-do,assigned,adam assigned the girl the chore .,adam assigned the chore to the girl .
1508,22,naba-do,assigned,mommy assigned the man the chore .,mommy assigned the chore to the man .
1509,22,naba-do,assigned,daddy assigned my uncle the chore .,daddy assigned the chore to my uncle .
1510,22,naba-do,assigned,david assigned a stranger the chore .,david assigned the chore to a stranger .
1511,22,naba-do,assigned,mommy assigned him the order .,mommy assigned the order to him .
1512,22,naba-do,assigned,he assigned her the order .,he assigned the order to her .
1513,22,naba-do,assigned,daddy assigned them the order .,daddy assigned the order to them .
1514,22,naba-do,assigned,i assigned me the order .,i assigned the order to me .
1515,22,naba-do,assigned,adam assigned mommy the order .,adam assigned the order to mommy .
1516,22,naba-do,assigned,john assigned the bear the order .,john assigned the order to the bear .
1517,22,naba-do,assigned,he assigned the girl the order .,he assigned the order to the girl .
1518,22,naba-do,assigned,mommy assigned the man the order .,mommy assigned the order to the man .
1519,22,naba-do,assigned,he assigned my uncle the order .,he assigned the order to my uncle .
1520,22,naba-do,assigned,you assigned a stranger the order .,you assigned the order to a stranger .
1521,22,naba-do,assigned,she assigned him something .,she assigned something to him .
1522,22,naba-do,assigned,nina assigned her something .,nina assigned something to her .
1523,22,naba-do,assigned,laura assigned them something .,laura assigned something to them .
1524,22,naba-do,assigned,ethan assigned me something .,ethan assigned something to me .
1525,22,naba-do,assigned,ryan assigned mommy something .,ryan assigned something to mommy .
1526,22,naba-do,assigned,ethan assigned the bear something .,ethan assigned something to the bear .
1527,22,naba-do,assigned,ethan assigned the girl something .,ethan assigned something to the girl .
1528,22,naba-do,assigned,mommy assigned the man something .,mommy assigned something to the man .
1529,22,naba-do,assigned,john assigned my uncle something .,john assigned something to my uncle .
1530,22,naba-do,assigned,she assigned a stranger something .,she assigned something to a stranger .
1531,22,naba-do,assigned,nina assigned him that .,nina assigned that to him .
1532,22,naba-do,assigned,ryan assigned her that .,ryan assigned that to her .
1533,22,naba-do,assigned,he assigned them that .,he assigned that to them .
1534,22,naba-do,assigned,john assigned me that .,john assigned that to me .
1535,22,naba-do,assigned,adam assigned mommy that .,adam assigned that to mommy .
1536,22,naba-do,assigned,she assigned the bear that .,she assigned that to the bear .
1537,22,naba-do,assigned,mommy assigned the girl that .,mommy assigned that to the girl .
1538,22,naba-do,assigned,ryan assigned the man that .,ryan assigned that to the man .
1539,22,naba-do,assigned,the boy assigned my uncle that .,the boy assigned that to my uncle .
1540,22,naba-do,assigned,the boy assigned a stranger that .,the boy assigned that to a stranger .
1541,23,naba-do,guaranteed,she guaranteed him some money .,she guaranteed some money to him .
1542,23,naba-do,guaranteed,john guaranteed her some money .,john guaranteed some money to her .
1543,23,naba-do,guaranteed,adam guaranteed them some money .,adam guaranteed some money to them .
1544,23,naba-do,guaranteed,nina guaranteed me some money .,nina guaranteed some money to me .
1545,23,naba-do,guaranteed,he guaranteed mommy some money .,he guaranteed some money to mommy .
1546,23,naba-do,guaranteed,laura guaranteed the bear some money .,laura guaranteed some money to the bear .
1547,23,naba-do,guaranteed,david guaranteed the girl some money .,david guaranteed some money to the girl .
1548,23,naba-do,guaranteed,john guaranteed the man some money .,john guaranteed some money to the man .
1549,23,naba-do,guaranteed,she guaranteed my uncle some money .,she guaranteed some money to my uncle .
1550,23,naba-do,guaranteed,she guaranteed a stranger some money .,she guaranteed some money to a stranger .
1551,23,naba-do,guaranteed,john guaranteed him the dinner .,john guaranteed the dinner to him .
1552,23,naba-do,guaranteed,you guaranteed her the dinner .,you guaranteed the dinner to her .
1553,23,naba-do,guaranteed,david guaranteed them the dinner .,david guaranteed the dinner to them .
1554,23,naba-do,guaranteed,mommy guaranteed me the dinner .,mommy guaranteed the dinner to me .
1555,23,naba-do,guaranteed,daddy guaranteed mommy the dinner .,daddy guaranteed the dinner to mommy .
1556,23,naba-do,guaranteed,grandma guaranteed the bear the dinner .,grandma guaranteed the dinner to the bear .
1557,23,naba-do,guaranteed,you guaranteed the girl the dinner .,you guaranteed the dinner to the girl .
1558,23,naba-do,guaranteed,grandma guaranteed the man the dinner .,grandma guaranteed the dinner to the man .
1559,23,naba-do,guaranteed,lily guaranteed my uncle the dinner .,lily guaranteed the dinner to my uncle .
1560,23,naba-do,guaranteed,you guaranteed a stranger the dinner .,you guaranteed the dinner to a stranger .
1561,23,naba-do,guaranteed,the boy guaranteed him the price .,the boy guaranteed the price to him .
1562,23,naba-do,guaranteed,he guaranteed her the price .,he guaranteed the price to her .
1563,23,naba-do,guaranteed,she guaranteed them the price .,she guaranteed the price to them .
1564,23,naba-do,guaranteed,grandma guaranteed me the price .,grandma guaranteed the price to me .
1565,23,naba-do,guaranteed,ethan guaranteed mommy the price .,ethan guaranteed the price to mommy .
1566,23,naba-do,guaranteed,nina guaranteed the bear the price .,nina guaranteed the price to the bear .
1567,23,naba-do,guaranteed,i guaranteed the girl the price .,i guaranteed the price to the girl .
1568,23,naba-do,guaranteed,ethan guaranteed the man the price .,ethan guaranteed the price to the man .
1569,23,naba-do,guaranteed,nina guaranteed my uncle the price .,nina guaranteed the price to my uncle .
1570,23,naba-do,guaranteed,grandma guaranteed a stranger the price .,grandma guaranteed the price to a stranger .
1571,23,naba-do,guaranteed,ethan guaranteed him the service .,ethan guaranteed the service to him .
1572,23,naba-do,guaranteed,adam guaranteed her the service .,adam guaranteed the service to her .
1573,23,naba-do,guaranteed,i guaranteed them the service .,i guaranteed the service to them .
1574,23,naba-do,guaranteed,mommy guaranteed me the service .,mommy guaranteed the service to me .
1575,23,naba-do,guaranteed,david guaranteed mommy the service .,david guaranteed the service to mommy .
1576,23,naba-do,guaranteed,he guaranteed the bear the service .,he guaranteed the service to the bear .
1577,23,naba-do,guaranteed,lily guaranteed the girl the service .,lily guaranteed the service to the girl .
1578,23,naba-do,guaranteed,she guaranteed the man the service .,she guaranteed the service to the man .
1579,23,naba-do,guaranteed,the boy guaranteed my uncle the service .,the boy guaranteed the service to my uncle .
1580,23,naba-do,guaranteed,he guaranteed a stranger the service .,he guaranteed the service to a stranger .
1581,23,naba-do,guaranteed,ethan guaranteed him many gifts .,ethan guaranteed many gifts to him .
1582,23,naba-do,guaranteed,ryan guaranteed her many gifts .,ryan guaranteed many gifts to her .
1583,23,naba-do,guaranteed,nina guaranteed them many gifts .,nina guaranteed many gifts to them .
1584,23,naba-do,guaranteed,lily guaranteed me many gifts .,lily guaranteed many gifts to me .
1585,23,naba-do,guaranteed,i guaranteed mommy many gifts .,i guaranteed many gifts to mommy .
1586,23,naba-do,guaranteed,ryan guaranteed the bear many gifts .,ryan guaranteed many gifts to the bear .
1587,23,naba-do,guaranteed,ethan guaranteed the girl many gifts .,ethan guaranteed many gifts to the girl .
1588,23,naba-do,guaranteed,you guaranteed the man many gifts .,you guaranteed many gifts to the man .
1589,23,naba-do,guaranteed,daddy guaranteed my uncle many gifts .,daddy guaranteed many gifts to my uncle .
1590,23,naba-do,guaranteed,mommy guaranteed a stranger many gifts .,mommy guaranteed many gifts to a stranger .
1591,23,naba-do,guaranteed,laura guaranteed him everything .,laura guaranteed everything to him .
1592,23,naba-do,guaranteed,daddy guaranteed her everything .,daddy guaranteed everything to her .
1593,23,naba-do,guaranteed,mommy guaranteed them everything .,mommy guaranteed everything to them .
1594,23,naba-do,guaranteed,you guaranteed me everything .,you guaranteed everything to me .
1595,23,naba-do,guaranteed,john guaranteed mommy everything .,john guaranteed everything to mommy .
1596,23,naba-do,guaranteed,john guaranteed the bear everything .,john guaranteed everything to the bear .
1597,23,naba-do,guaranteed,she guaranteed the girl everything .,she guaranteed everything to the girl .
1598,23,naba-do,guaranteed,mommy guaranteed the man everything .,mommy guaranteed everything to the man .
1599,23,naba-do,guaranteed,john guaranteed my uncle everything .,john guaranteed everything to my uncle .
1600,23,naba-do,guaranteed,the boy guaranteed a stranger everything .,the boy guaranteed everything to a stranger .
1601,23,naba-do,guaranteed,laura guaranteed him that .,laura guaranteed that to him .
1602,23,naba-do,guaranteed,the boy guaranteed her that .,the boy guaranteed that to her .
1603,23,naba-do,guaranteed,ryan guaranteed them that .,ryan guaranteed that to them .
1604,23,naba-do,guaranteed,david guaranteed me that .,david guaranteed that to me .
1605,23,naba-do,guaranteed,adam guaranteed mommy that .,adam guaranteed that to mommy .
1606,23,naba-do,guaranteed,ryan guaranteed the bear that .,ryan guaranteed that to the bear .
1607,23,naba-do,guaranteed,grandma guaranteed the girl that .,grandma guaranteed that to the girl .
1608,23,naba-do,guaranteed,adam guaranteed the man that .,adam guaranteed that to the man .
1609,23,naba-do,guaranteed,the boy guaranteed my uncle that .,the boy guaranteed that to my uncle .
1610,23,naba-do,guaranteed,adam guaranteed a stranger that .,adam guaranteed that to a stranger .
1611,24,naba-do,owed,nina owed him some treats .,nina owed some treats to him .
1612,24,naba-do,owed,you owed her some treats .,you owed some treats to her .
1613,24,naba-do,owed,the boy owed them some treats .,the boy owed some treats to them .
1614,24,naba-do,owed,he owed us some treats .,he owed some treats to us .
1615,24,naba-do,owed,ryan owed mommy some treats .,ryan owed some treats to mommy .
1616,24,naba-do,owed,grandma owed the bear some treats .,grandma owed some treats to the bear .
1617,24,naba-do,owed,laura owed the girl some treats .,laura owed some treats to the girl .
1618,24,naba-do,owed,mommy owed the man some treats .,mommy owed some treats to the man .
1619,24,naba-do,owed,lily owed my uncle some treats .,lily owed some treats to my uncle .
1620,24,naba-do,owed,nina owed a stranger some treats .,nina owed some treats to a stranger .
1621,24,naba-do,owed,i owed him two cents .,i owed two cents to him .
1622,24,naba-do,owed,david owed her two cents .,david owed two cents to her .
1623,24,naba-do,owed,she owed them two cents .,she owed two cents to them .
1624,24,naba-do,owed,ethan owed us two cents .,ethan owed two cents to us .
1625,24,naba-do,owed,adam owed mommy two cents .,adam owed two cents to mommy .
1626,24,naba-do,owed,ryan owed the bear two cents .,ryan owed two cents to the bear .
1627,24,naba-do,owed,mommy owed the girl two cents .,mommy owed two cents to the girl .
1628,24,naba-do,owed,grandma owed the man two cents .,grandma owed two cents to the man .
1629,24,naba-do,owed,daddy owed my uncle two cents .,daddy owed two cents to my uncle .
1630,24,naba-do,owed,ethan owed a stranger two cents .,ethan owed two cents to a stranger .
1631,24,naba-do,owed,he owed him the full amount .,he owed the full amount to him .
1632,24,naba-do,owed,mommy owed her the full amount .,mommy owed the full amount to her .
1633,24,naba-do,owed,i owed them the full amount .,i owed the full amount to them .
1634,24,naba-do,owed,mommy owed us the full amount .,mommy owed the full amount to us .
1635,24,naba-do,owed,nina owed mommy the full amount .,nina owed the full amount to mommy .
1636,24,naba-do,owed,john owed the bear the full amount .,john owed the full amount to the bear .
1637,24,naba-do,owed,i owed the girl the full amount .,i owed the full amount to the girl .
1638,24,naba-do,owed,grandma owed the man the full amount .,grandma owed the full amount to the man .
1639,24,naba-do,owed,he owed my uncle the full amount .,he owed the full amount to my uncle .
1640,24,naba-do,owed,lily owed a stranger the full amount .,lily owed the full amount to a stranger .
1641,24,naba-do,owed,daddy owed him dinner .,daddy owed dinner to him .
1642,24,naba-do,owed,she owed her dinner .,she owed dinner to her .
1643,24,naba-do,owed,ethan owed them dinner .,ethan owed dinner to them .
1644,24,naba-do,owed,mommy owed us dinner .,mommy owed dinner to us .
1645,24,naba-do,owed,daddy owed mommy dinner .,daddy owed dinner to mommy .
1646,24,naba-do,owed,john owed the bear dinner .,john owed dinner to the bear .
1647,24,naba-do,owed,david owed the girl dinner .,david owed dinner to the girl .
1648,24,naba-do,owed,mommy owed the man dinner .,mommy owed dinner to the man .
1649,24,naba-do,owed,i owed my uncle dinner .,i owed dinner to my uncle .
1650,24,naba-do,owed,ethan owed a stranger dinner .,ethan owed dinner to a stranger .
1651,24,naba-do,owed,i owed him a favor .,i owed a favor to him .
1652,24,naba-do,owed,the boy owed her a favor .,the boy owed a favor to her .
1653,24,naba-do,owed,he owed them a favor .,he owed a favor to them .
1654,24,naba-do,owed,david owed us a favor .,david owed a favor to us .
1655,24,naba-do,owed,lily owed mommy a favor .,lily owed a favor to mommy .
1656,24,naba-do,owed,lily owed the bear a favor .,lily owed a favor to the bear .
1657,24,naba-do,owed,ethan owed the girl a favor .,ethan owed a favor to the girl .
1658,24,naba-do,owed,john owed the man a favor .,john owed a favor to the man .
1659,24,naba-do,owed,adam owed my uncle a favor .,adam owed a favor to my uncle .
1660,24,naba-do,owed,she owed a stranger a favor .,she owed a favor to a stranger .
1661,24,naba-do,owed,she owed him something .,she owed something to him .
1662,24,naba-do,owed,nina owed her something .,nina owed something to her .
1663,24,naba-do,owed,david owed them something .,david owed something to them .
1664,24,naba-do,owed,john owed us something .,john owed something to us .
1665,24,naba-do,owed,ethan owed mommy something .,ethan owed something to mommy .
1666,24,naba-do,owed,you owed the bear something .,you owed something to the bear .
1667,24,naba-do,owed,adam owed the girl something .,adam owed something to the girl .
1668,24,naba-do,owed,lily owed the man something .,lily owed something to the man .
1669,24,naba-do,owed,nina owed my uncle something .,nina owed something to my uncle .
1670,24,naba-do,owed,ethan owed a stranger something .,ethan owed something to a stranger .
1671,24,naba-do,owed,lily owed him that .,lily owed that to him .
1672,24,naba-do,owed,laura owed her that .,laura owed that to her .
1673,24,naba-do,owed,daddy owed them that .,daddy owed that to them .
1674,24,naba-do,owed,daddy owed us that .,daddy owed that to us .
1675,24,naba-do,owed,he owed mommy that .,he owed that to mommy .
1676,24,naba-do,owed,he owed the bear that .,he owed that to the bear .
1677,24,naba-do,owed,he owed the girl that .,he owed that to the girl .
1678,24,naba-do,owed,nina owed the man that .,nina owed that to the man .
1679,24,naba-do,owed,daddy owed my uncle that .,daddy owed that to my uncle .
1680,24,naba-do,owed,ethan owed a stranger that .,ethan owed that to a stranger .
1681,25,naba-do,promised,david promised him the gift .,david promised the gift to him .
1682,25,naba-do,promised,david promised us the gift .,david promised the gift to us .
1683,25,naba-do,promised,daddy promised them the gift .,daddy promised the gift to them .
1684,25,naba-do,promised,nina promised me the gift .,nina promised the gift to me .
1685,25,naba-do,promised,nina promised mommy the gift .,nina promised the gift to mommy .
1686,25,naba-do,promised,mommy promised the bear the gift .,mommy promised the gift to the bear .
1687,25,naba-do,promised,grandma promised the girl the gift .,grandma promised the gift to the girl .
1688,25,naba-do,promised,lily promised the man the gift .,lily promised the gift to the man .
1689,25,naba-do,promised,the boy promised my uncle the gift .,the boy promised the gift to my uncle .
1690,25,naba-do,promised,ryan promised a stranger the gift .,ryan promised the gift to a stranger .
1691,25,naba-do,promised,nina promised him toys .,nina promised toys to him .
1692,25,naba-do,promised,david promised us toys .,david promised toys to us .
1693,25,naba-do,promised,david promised them toys .,david promised toys to them .
1694,25,naba-do,promised,grandma promised me toys .,grandma promised toys to me .
1695,25,naba-do,promised,grandma promised mommy toys .,grandma promised toys to mommy .
1696,25,naba-do,promised,lily promised the bear toys .,lily promised toys to the bear .
1697,25,naba-do,promised,nina promised the girl toys .,nina promised toys to the girl .
1698,25,naba-do,promised,ryan promised the man toys .,ryan promised toys to the man .
1699,25,naba-do,promised,daddy promised my uncle toys .,daddy promised toys to my uncle .
1700,25,naba-do,promised,ryan promised a stranger toys .,ryan promised toys to a stranger .
1701,25,naba-do,promised,mommy promised him some treats .,mommy promised some treats to him .
1702,25,naba-do,promised,mommy promised us some treats .,mommy promised some treats to us .
1703,25,naba-do,promised,the boy promised them some treats .,the boy promised some treats to them .
1704,25,naba-do,promised,adam promised me some treats .,adam promised some treats to me .
1705,25,naba-do,promised,david promised mommy some treats .,david promised some treats to mommy .
1706,25,naba-do,promised,mommy promised the bear some treats .,mommy promised some treats to the bear .
1707,25,naba-do,promised,the boy promised the girl some treats .,the boy promised some treats to the girl .
1708,25,naba-do,promised,laura promised the man some treats .,laura promised some treats to the man .
1709,25,naba-do,promised,grandma promised my uncle some treats .,grandma promised some treats to my uncle .
1710,25,naba-do,promised,david promised a stranger some treats .,david promised some treats to a stranger .
1711,25,naba-do,promised,mommy promised him dinner .,mommy promised dinner to him .
1712,25,naba-do,promised,daddy promised us dinner .,daddy promised dinner to us .
1713,25,naba-do,promised,john promised them dinner .,john promised dinner to them .
1714,25,naba-do,promised,lily promised me dinner .,lily promised dinner to me .
1715,25,naba-do,promised,daddy promised mommy dinner .,daddy promised dinner to mommy .
1716,25,naba-do,promised,david promised the bear dinner .,david promised dinner to the bear .
1717,25,naba-do,promised,the boy promised the girl dinner .,the boy promised dinner to the girl .
1718,25,naba-do,promised,ethan promised the man dinner .,ethan promised dinner to the man .
1719,25,naba-do,promised,grandma promised my uncle dinner .,grandma promised dinner to my uncle .
1720,25,naba-do,promised,david promised a stranger dinner .,david promised dinner to a stranger .
1721,25,naba-do,promised,ryan promised him a cake .,ryan promised a cake to him .
1722,25,naba-do,promised,lily promised us a cake .,lily promised a cake to us .
1723,25,naba-do,promised,laura promised them a cake .,laura promised a cake to them .
1724,25,naba-do,promised,ryan promised me a cake .,ryan promised a cake to me .
1725,25,naba-do,promised,the boy promised mommy a cake .,the boy promised a cake to mommy .
1726,25,naba-do,promised,daddy promised the bear a cake .,daddy promised a cake to the bear .
1727,25,naba-do,promised,ethan promised the girl a cake .,ethan promised a cake to the girl .
1728,25,naba-do,promised,grandma promised the man a cake .,grandma promised a cake to the man .
1729,25,naba-do,promised,john promised my uncle a cake .,john promised a cake to my uncle .
1730,25,naba-do,promised,laura promised a stranger a cake .,laura promised a cake to a stranger .
1731,25,naba-do,promised,david promised him something .,david promised something to him .
1732,25,naba-do,promised,david promised us something .,david promised something to us .
1733,25,naba-do,promised,the boy promised them something .,the boy promised something to them .
1734,25,naba-do,promised,the boy promised me something .,the boy promised something to me .
1735,25,naba-do,promised,daddy promised mommy something .,daddy promised something to mommy .
1736,25,naba-do,promised,ethan promised the bear something .,ethan promised something to the bear .
1737,25,naba-do,promised,lily promised the girl something .,lily promised something to the girl .
1738,25,naba-do,promised,lily promised the man something .,lily promised something to the man .
1739,25,naba-do,promised,nina promised my uncle something .,nina promised something to my uncle .
1740,25,naba-do,promised,adam promised a stranger something .,adam promised something to a stranger .
1741,25,naba-do,promised,adam promised him that .,adam promised that to him .
1742,25,naba-do,promised,lily promised us that .,lily promised that to us .
1743,25,naba-do,promised,daddy promised them that .,daddy promised that to them .
1744,25,naba-do,promised,mommy promised me that .,mommy promised that to me .
1745,25,naba-do,promised,grandma promised mommy that .,grandma promised that to mommy .
1746,25,naba-do,promised,daddy promised the bear that .,daddy promised that to the bear .
1747,25,naba-do,promised,daddy promised the girl that .,daddy promised that to the girl .
1748,25,naba-do,promised,lily promised the man that .,lily promised that to the man .
1749,25,naba-do,promised,ryan promised my uncle that .,ryan promised that to my uncle .
1750,25,naba-do,promised,lily promised a stranger that .,lily promised that to a stranger .
1751,26,naba-do,rented,ryan rented us some books .,ryan rented some books to us .
1752,26,naba-do,rented,you rented her some books .,you rented some books to her .
1753,26,naba-do,rented,he rented them some books .,he rented some books to them .
1754,26,naba-do,rented,adam rented me some books .,adam rented some books to me .
1755,26,naba-do,rented,nina rented mommy some books .,nina rented some books to mommy .
1756,26,naba-do,rented,nina rented the bear some books .,nina rented some books to the bear .
1757,26,naba-do,rented,she rented the girl some books .,she rented some books to the girl .
1758,26,naba-do,rented,daddy rented the man some books .,daddy rented some books to the man .
1759,26,naba-do,rented,he rented my uncle some books .,he rented some books to my uncle .
1760,26,naba-do,rented,laura rented a stranger some books .,laura rented some books to a stranger .
1761,26,naba-do,rented,the boy rented us a machine .,the boy rented a machine to us .
1762,26,naba-do,rented,daddy rented her a machine .,daddy rented a machine to her .
1763,26,naba-do,rented,ethan rented them a machine .,ethan rented a machine to them .
1764,26,naba-do,rented,lily rented me a machine .,lily rented a machine to me .
1765,26,naba-do,rented,ryan rented mommy a machine .,ryan rented a machine to mommy .
1766,26,naba-do,rented,the boy rented the bear a machine .,the boy rented a machine to the bear .
1767,26,naba-do,rented,he rented the girl a machine .,he rented a machine to the girl .
1768,26,naba-do,rented,ethan rented the man a machine .,ethan rented a machine to the man .
1769,26,naba-do,rented,laura rented my uncle a machine .,laura rented a machine to my uncle .
1770,26,naba-do,rented,lily rented a stranger a machine .,lily rented a machine to a stranger .
1771,26,naba-do,rented,nina rented us my computer .,nina rented my computer to us .
1772,26,naba-do,rented,he rented her my computer .,he rented my computer to her .
1773,26,naba-do,rented,she rented them my computer .,she rented my computer to them .
1774,26,naba-do,rented,he rented me my computer .,he rented my computer to me .
1775,26,naba-do,rented,adam rented mommy my computer .,adam rented my computer to mommy .
1776,26,naba-do,rented,ethan rented the bear my computer .,ethan rented my computer to the bear .
1777,26,naba-do,rented,the boy rented the girl my computer .,the boy rented my computer to the girl .
1778,26,naba-do,rented,she rented the man my computer .,she rented my computer to the man .
1779,26,naba-do,rented,ryan rented my uncle my computer .,ryan rented my computer to my uncle .
1780,26,naba-do,rented,nina rented a stranger my computer .,nina rented my computer to a stranger .
1781,26,naba-do,rented,you rented us the house .,you rented the house to us .
1782,26,naba-do,rented,adam rented her the house .,adam rented the house to her .
1783,26,naba-do,rented,he rented them the house .,he rented the house to them .
1784,26,naba-do,rented,mommy rented me the house .,mommy rented the house to me .
1785,26,naba-do,rented,lily rented mommy the house .,lily rented the house to mommy .
1786,26,naba-do,rented,daddy rented the bear the house .,daddy rented the house to the bear .
1787,26,naba-do,rented,ethan rented the girl the house .,ethan rented the house to the girl .
1788,26,naba-do,rented,he rented the man the house .,he rented the house to the man .
1789,26,naba-do,rented,she rented my uncle the house .,she rented the house to my uncle .
1790,26,naba-do,rented,daddy rented a stranger the house .,daddy rented the house to a stranger .
1791,26,naba-do,rented,she rented us the room .,she rented the room to us .
1792,26,naba-do,rented,he rented her the room .,he rented the room to her .
1793,26,naba-do,rented,laura rented them the room .,laura rented the room to them .
1794,26,naba-do,rented,you rented me the room .,you rented the room to me .
1795,26,naba-do,rented,ryan rented mommy the room .,ryan rented the room to mommy .
1796,26,naba-do,rented,he rented the bear the room .,he rented the room to the bear .
1797,26,naba-do,rented,he rented the girl the room .,he rented the room to the girl .
1798,26,naba-do,rented,adam rented the man the room .,adam rented the room to the man .
1799,26,naba-do,rented,you rented my uncle the room .,you rented the room to my uncle .
1800,26,naba-do,rented,lily rented a stranger the room .,lily rented the room to a stranger .
1801,26,naba-do,rented,grandma rented us something .,grandma rented something to us .
1802,26,naba-do,rented,lily rented her something .,lily rented something to her .
1803,26,naba-do,rented,nina rented them something .,nina rented something to them .
1804,26,naba-do,rented,ethan rented me something .,ethan rented something to me .
1805,26,naba-do,rented,john rented mommy something .,john rented something to mommy .
1806,26,naba-do,rented,lily rented the bear something .,lily rented something to the bear .
1807,26,naba-do,rented,mommy rented the girl something .,mommy rented something to the girl .
1808,26,naba-do,rented,david rented the man something .,david rented something to the man .
1809,26,naba-do,rented,john rented my uncle something .,john rented something to my uncle .
1810,26,naba-do,rented,john rented a stranger something .,john rented something to a stranger .
1811,26,naba-do,rented,ethan rented us that .,ethan rented that to us .
1812,26,naba-do,rented,ethan rented her that .,ethan rented that to her .
1813,26,naba-do,rented,ryan rented them that .,ryan rented that to them .
1814,26,naba-do,rented,nina rented me that .,nina rented that to me .
1815,26,naba-do,rented,laura rented mommy that .,laura rented that to mommy .
1816,26,naba-do,rented,mommy rented the bear that .,mommy rented that to the bear .
1817,26,naba-do,rented,ryan rented the girl that .,ryan rented that to the girl .
1818,26,naba-do,rented,you rented the man that .,you rented that to the man .
1819,26,naba-do,rented,mommy rented my uncle that .,mommy rented that to my uncle .
1820,26,naba-do,rented,you rented a stranger that .,you rented that to a stranger .
1821,27,naba-do,shot,laura shot him some mails .,laura shot some mails to him .
1822,27,naba-do,shot,mommy shot them some mails .,mommy shot some mails to them .
1823,27,naba-do,shot,the boy shot us some mails .,the boy shot some mails to us .
1824,27,naba-do,shot,grandma shot mommy some mails .,grandma shot some mails to mommy .
1825,27,naba-do,shot,i shot daddy some mails .,i shot some mails to daddy .
1826,27,naba-do,shot,lily shot the bear some mails .,lily shot some mails to the bear .
1827,27,naba-do,shot,daddy shot the girl some mails .,daddy shot some mails to the girl .
1828,27,naba-do,shot,she shot the man some mails .,she shot some mails to the man .
1829,27,naba-do,shot,ethan shot my uncle some mails .,ethan shot some mails to my uncle .
1830,27,naba-do,shot,she shot a stranger some mails .,she shot some mails to a stranger .
1831,27,naba-do,shot,adam shot him an email .,adam shot an email to him .
1832,27,naba-do,shot,ethan shot them an email .,ethan shot an email to them .
1833,27,naba-do,shot,ethan shot us an email .,ethan shot an email to us .
1834,27,naba-do,shot,ethan shot mommy an email .,ethan shot an email to mommy .
1835,27,naba-do,shot,mommy shot daddy an email .,mommy shot an email to daddy .
1836,27,naba-do,shot,daddy shot the bear an email .,daddy shot an email to the bear .
1837,27,naba-do,shot,she shot the girl an email .,she shot an email to the girl .
1838,27,naba-do,shot,daddy shot the man an email .,daddy shot an email to the man .
1839,27,naba-do,shot,ethan shot my uncle an email .,ethan shot an email to my uncle .
1840,27,naba-do,shot,mommy shot a stranger an email .,mommy shot an email to a stranger .
1841,27,naba-do,shot,david shot him the letter .,david shot the letter to him .
1842,27,naba-do,shot,grandma shot them the letter .,grandma shot the letter to them .
1843,27,naba-do,shot,adam shot us the letter .,adam shot the letter to us .
1844,27,naba-do,shot,lily shot mommy the letter .,lily shot the letter to mommy .
1845,27,naba-do,shot,i shot daddy the letter .,i shot the letter to daddy .
1846,27,naba-do,shot,mommy shot the bear the letter .,mommy shot the letter to the bear .
1847,27,naba-do,shot,john shot the girl the letter .,john shot the letter to the girl .
