idx,dative,givenness_template,hypothesis_id,hypothesis_item,code_id,code_score,length_score,haap_score,score,best_lr,best_wd,best_epoch,template_id,item,template_type,template,combo,stimulus,agent,theme,recipient,theme_pronominality,theme_animacy,theme_definiteness,recipient_pronominality,recipient_animacy,recipient_definiteness,length_diff,theme_givenness,recipient_givenness
75,DO,1,5,6,15,3,-1.6931471805599454,1.3068528194400546,1.3068528194400546,0.05,0,50,1,5,agent-only,agent-only,agent-only_none__padnad_-2,"Do you see Laura ?
<s> Laura [verb] the little dogs us .",Laura,us,the little dogs,pronoun,animate,definite,noun,animate,definite,-2,new,new
75,DO,2,5,6,15,3,-1.6931471805599454,1.3068528194400546,1.3068528194400546,0.05,0,40,2,5,agent-only,agent-only,agent-only_none__padnad_-2,"Look it's Laura !
<s> Laura [verb] the little dogs us .",Laura,us,the little dogs,pronoun,animate,definite,noun,animate,definite,-2,new,new
75,DO,3,5,6,15,3,-1.6931471805599454,1.3068528194400546,1.3068528194400546,0.05,0,26,3,5,agent-only,agent-only,agent-only_none__padnad_-2,"Here's Laura !
<s> Laura [verb] the little dogs us .",Laura,us,the little dogs,pronoun,animate,definite,noun,animate,definite,-2,new,new
77,DO,1,5,7,15,3,-1.6931471805599454,1.3068528194400546,1.3068528194400546,0.05,0,70,1,5,agent-only,agent-only,agent-only_none__padnad_-2,"Do you see Judy ?
<s> Judy [verb] the big dogs us .",Judy,us,the big dogs,pronoun,animate,definite,noun,animate,definite,-2,new,new
77,DO,2,5,7,15,3,-1.6931471805599454,1.3068528194400546,1.3068528194400546,0.05,0,23,2,5,agent-only,agent-only,agent-only_none__padnad_-2,"Look it's Judy !
<s> Judy [verb] the big dogs us .",Judy,us,the big dogs,pronoun,animate,definite,noun,animate,definite,-2,new,new
77,DO,3,5,7,15,3,-1.6931471805599454,1.3068528194400546,1.3068528194400546,0.05,0,14,3,5,agent-only,agent-only,agent-only_none__padnad_-2,"Here's Judy !
<s> Judy [verb] the big dogs us .",Judy,us,the big dogs,pronoun,animate,definite,noun,animate,definite,-2,new,new
79,DO,1,5,8,15,3,-1.6931471805599454,1.3068528194400546,1.3068528194400546,0.05,0,70,1,5,agent-only,agent-only,agent-only_none__padnad_-2,"Do you see Jenny ?
<s> Jenny [verb] the baby girl me .",Jenny,me,the baby girl,pronoun,animate,definite,noun,animate,definite,-2,new,new
79,DO,2,5,8,15,3,-1.6931471805599454,1.3068528194400546,1.3068528194400546,0.05,0,68,2,5,agent-only,agent-only,agent-only_none__padnad_-2,"Look it's Jenny !
<s> Jenny [verb] the baby girl me .",Jenny,me,the baby girl,pronoun,animate,definite,noun,animate,definite,-2,new,new
79,DO,3,5,8,15,3,-1.6931471805599454,1.3068528194400546,1.3068528194400546,0.05,0,70,3,5,agent-only,agent-only,agent-only_none__padnad_-2,"Here's Jenny !
<s> Jenny [verb] the baby girl me .",Jenny,me,the baby girl,pronoun,animate,definite,noun,animate,definite,-2,new,new
81,DO,1,6,1,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,70,1,6,agent-only,agent-only,agent-only_none__padnad_-4,"Do you see Sarah ?
<s> Sarah [verb] the boy with blue pants me .",Sarah,me,the boy with blue pants,pronoun,animate,definite,noun,animate,definite,-4,new,new
81,DO,2,6,1,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,70,2,6,agent-only,agent-only,agent-only_none__padnad_-4,"Look it's Sarah !
<s> Sarah [verb] the boy with blue pants me .",Sarah,me,the boy with blue pants,pronoun,animate,definite,noun,animate,definite,-4,new,new
81,DO,3,6,1,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,58,3,6,agent-only,agent-only,agent-only_none__padnad_-4,"Here's Sarah !
<s> Sarah [verb] the boy with blue pants me .",Sarah,me,the boy with blue pants,pronoun,animate,definite,noun,animate,definite,-4,new,new
83,DO,1,6,2,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,17,1,6,agent-only,agent-only,agent-only_none__padnad_-4,"Do you see Judy ?
<s> Judy [verb] the boy with round glasses me .",Judy,me,the boy with round glasses,pronoun,animate,definite,noun,animate,definite,-4,new,new
83,DO,2,6,2,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,13,2,6,agent-only,agent-only,agent-only_none__padnad_-4,"Look it's Judy !
<s> Judy [verb] the boy with round glasses me .",Judy,me,the boy with round glasses,pronoun,animate,definite,noun,animate,definite,-4,new,new
83,DO,3,6,2,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,59,3,6,agent-only,agent-only,agent-only_none__padnad_-4,"Here's Judy !
<s> Judy [verb] the boy with round glasses me .",Judy,me,the boy with round glasses,pronoun,animate,definite,noun,animate,definite,-4,new,new
85,DO,1,6,3,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,17,1,6,agent-only,agent-only,agent-only_none__padnad_-4,"Do you see William ?
<s> William [verb] the dog with black spots us .",William,us,the dog with black spots,pronoun,animate,definite,noun,animate,definite,-4,new,new
85,DO,2,6,3,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,24,2,6,agent-only,agent-only,agent-only_none__padnad_-4,"Look it's William !
<s> William [verb] the dog with black spots us .",William,us,the dog with black spots,pronoun,animate,definite,noun,animate,definite,-4,new,new
85,DO,3,6,3,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,9,3,6,agent-only,agent-only,agent-only_none__padnad_-4,"Here's William !
<s> William [verb] the dog with black spots us .",William,us,the dog with black spots,pronoun,animate,definite,noun,animate,definite,-4,new,new
87,DO,1,6,4,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,70,1,6,agent-only,agent-only,agent-only_none__padnad_-4,"Do you see Michael ?
<s> Michael [verb] the horse with a saddle us .",Michael,us,the horse with a saddle,pronoun,animate,definite,noun,animate,definite,-4,new,new
87,DO,2,6,4,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,70,2,6,agent-only,agent-only,agent-only_none__padnad_-4,"Look it's Michael !
<s> Michael [verb] the horse with a saddle us .",Michael,us,the horse with a saddle,pronoun,animate,definite,noun,animate,definite,-4,new,new
87,DO,3,6,4,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,18,3,6,agent-only,agent-only,agent-only_none__padnad_-4,"Here's Michael !
<s> Michael [verb] the horse with a saddle us .",Michael,us,the horse with a saddle,pronoun,animate,definite,noun,animate,definite,-4,new,new
89,DO,1,6,5,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,70,1,6,agent-only,agent-only,agent-only_none__padnad_-4,"Do you see Alex ?
<s> Alex [verb] the girl with long hair me .",Alex,me,the girl with long hair,pronoun,animate,definite,noun,animate,definite,-4,new,new
89,DO,2,6,5,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,54,2,6,agent-only,agent-only,agent-only_none__padnad_-4,"Look it's Alex !
<s> Alex [verb] the girl with long hair me .",Alex,me,the girl with long hair,pronoun,animate,definite,noun,animate,definite,-4,new,new
89,DO,3,6,5,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,39,3,6,agent-only,agent-only,agent-only_none__padnad_-4,"Here's Alex !
<s> Alex [verb] the girl with long hair me .",Alex,me,the girl with long hair,pronoun,animate,definite,noun,animate,definite,-4,new,new
91,DO,1,6,6,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,15,1,6,agent-only,agent-only,agent-only_none__padnad_-4,"Do you see Mark ?
<s> Mark [verb] the horse with a saddle me .",Mark,me,the horse with a saddle,pronoun,animate,definite,noun,animate,definite,-4,new,new
91,DO,2,6,6,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,21,2,6,agent-only,agent-only,agent-only_none__padnad_-4,"Look it's Mark !
<s> Mark [verb] the horse with a saddle me .",Mark,me,the horse with a saddle,pronoun,animate,definite,noun,animate,definite,-4,new,new
91,DO,3,6,6,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,21,3,6,agent-only,agent-only,agent-only_none__padnad_-4,"Here's Mark !
<s> Mark [verb] the horse with a saddle me .",Mark,me,the horse with a saddle,pronoun,animate,definite,noun,animate,definite,-4,new,new
93,DO,1,6,7,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,31,1,6,agent-only,agent-only,agent-only_none__padnad_-4,"Do you see Jenny ?
<s> Jenny [verb] the bear with an apple me .",Jenny,me,the bear with an apple,pronoun,animate,definite,noun,animate,definite,-4,new,new
93,DO,2,6,7,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,23,2,6,agent-only,agent-only,agent-only_none__padnad_-4,"Look it's Jenny !
<s> Jenny [verb] the bear with an apple me .",Jenny,me,the bear with an apple,pronoun,animate,definite,noun,animate,definite,-4,new,new
93,DO,3,6,7,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,24,3,6,agent-only,agent-only,agent-only_none__padnad_-4,"Here's Jenny !
<s> Jenny [verb] the bear with an apple me .",Jenny,me,the bear with an apple,pronoun,animate,definite,noun,animate,definite,-4,new,new
95,DO,1,6,8,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,70,1,6,agent-only,agent-only,agent-only_none__padnad_-4,"Do you see Laura ?
<s> Laura [verb] the boy with red hair me .",Laura,me,the boy with red hair,pronoun,animate,definite,noun,animate,definite,-4,new,new
95,DO,2,6,8,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,70,2,6,agent-only,agent-only,agent-only_none__padnad_-4,"Look it's Laura !
<s> Laura [verb] the boy with red hair me .",Laura,me,the boy with red hair,pronoun,animate,definite,noun,animate,definite,-4,new,new
95,DO,3,6,8,15,3,-2.386294361119891,0.6137056388801092,0.6137056388801092,0.05,0,59,3,6,agent-only,agent-only,agent-only_none__padnad_-4,"Here's Laura !
<s> Laura [verb] the boy with red hair me .",Laura,me,the boy with red hair,pronoun,animate,definite,noun,animate,definite,-4,new,new
97,DO,1,7,1,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,48,1,7,agent-only,agent-only,agent-only_none__padnad_-5,"Do you see William ?
<s> William [verb] the cat that's on the tree us .",William,us,the cat that's on the tree,pronoun,animate,definite,noun,animate,definite,-5,new,new
97,DO,2,7,1,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,16,2,7,agent-only,agent-only,agent-only_none__padnad_-5,"Look it's William !
<s> William [verb] the cat that's on the tree us .",William,us,the cat that's on the tree,pronoun,animate,definite,noun,animate,definite,-5,new,new
97,DO,3,7,1,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,14,3,7,agent-only,agent-only,agent-only_none__padnad_-5,"Here's William !
<s> William [verb] the cat that's on the tree us .",William,us,the cat that's on the tree,pronoun,animate,definite,noun,animate,definite,-5,new,new
99,DO,1,7,2,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,21,1,7,agent-only,agent-only,agent-only_none__padnad_-5,"Do you see Mark ?
<s> Mark [verb] the boy who's on the bicycle us .",Mark,us,the boy who's on the bicycle,pronoun,animate,definite,noun,animate,definite,-5,new,new
99,DO,2,7,2,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,66,2,7,agent-only,agent-only,agent-only_none__padnad_-5,"Look it's Mark !
<s> Mark [verb] the boy who's on the bicycle us .",Mark,us,the boy who's on the bicycle,pronoun,animate,definite,noun,animate,definite,-5,new,new
99,DO,3,7,2,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,53,3,7,agent-only,agent-only,agent-only_none__padnad_-5,"Here's Mark !
<s> Mark [verb] the boy who's on the bicycle us .",Mark,us,the boy who's on the bicycle,pronoun,animate,definite,noun,animate,definite,-5,new,new
101,DO,1,7,3,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,25,1,7,agent-only,agent-only,agent-only_none__padnad_-5,"Do you see Sarah ?
<s> Sarah [verb] the dog who's on a leash me .",Sarah,me,the dog who's on a leash,pronoun,animate,definite,noun,animate,definite,-5,new,new
101,DO,2,7,3,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,8,2,7,agent-only,agent-only,agent-only_none__padnad_-5,"Look it's Sarah !
<s> Sarah [verb] the dog who's on a leash me .",Sarah,me,the dog who's on a leash,pronoun,animate,definite,noun,animate,definite,-5,new,new
101,DO,3,7,3,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,11,3,7,agent-only,agent-only,agent-only_none__padnad_-5,"Here's Sarah !
<s> Sarah [verb] the dog who's on a leash me .",Sarah,me,the dog who's on a leash,pronoun,animate,definite,noun,animate,definite,-5,new,new
103,DO,1,7,4,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,46,1,7,agent-only,agent-only,agent-only_none__padnad_-5,"Do you see Laura ?
<s> Laura [verb] the cat that's on the tree me .",Laura,me,the cat that's on the tree,pronoun,animate,definite,noun,animate,definite,-5,new,new
103,DO,2,7,4,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,59,2,7,agent-only,agent-only,agent-only_none__padnad_-5,"Look it's Laura !
<s> Laura [verb] the cat that's on the tree me .",Laura,me,the cat that's on the tree,pronoun,animate,definite,noun,animate,definite,-5,new,new
103,DO,3,7,4,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,37,3,7,agent-only,agent-only,agent-only_none__padnad_-5,"Here's Laura !
<s> Laura [verb] the cat that's on the tree me .",Laura,me,the cat that's on the tree,pronoun,animate,definite,noun,animate,definite,-5,new,new
105,DO,1,7,5,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,12,1,7,agent-only,agent-only,agent-only_none__padnad_-5,"Do you see Michael ?
<s> Michael [verb] the dog who's on a leash us .",Michael,us,the dog who's on a leash,pronoun,animate,definite,noun,animate,definite,-5,new,new
105,DO,2,7,5,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,13,2,7,agent-only,agent-only,agent-only_none__padnad_-5,"Look it's Michael !
<s> Michael [verb] the dog who's on a leash us .",Michael,us,the dog who's on a leash,pronoun,animate,definite,noun,animate,definite,-5,new,new
105,DO,3,7,5,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,14,3,7,agent-only,agent-only,agent-only_none__padnad_-5,"Here's Michael !
<s> Michael [verb] the dog who's on a leash us .",Michael,us,the dog who's on a leash,pronoun,animate,definite,noun,animate,definite,-5,new,new
107,DO,1,7,6,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,16,1,7,agent-only,agent-only,agent-only_none__padnad_-5,"Do you see Alex ?
<s> Alex [verb] the bear who's on the chair me .",Alex,me,the bear who's on the chair,pronoun,animate,definite,noun,animate,definite,-5,new,new
107,DO,2,7,6,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,9,2,7,agent-only,agent-only,agent-only_none__padnad_-5,"Look it's Alex !
<s> Alex [verb] the bear who's on the chair me .",Alex,me,the bear who's on the chair,pronoun,animate,definite,noun,animate,definite,-5,new,new
107,DO,3,7,6,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,70,3,7,agent-only,agent-only,agent-only_none__padnad_-5,"Here's Alex !
<s> Alex [verb] the bear who's on the chair me .",Alex,me,the bear who's on the chair,pronoun,animate,definite,noun,animate,definite,-5,new,new
109,DO,1,7,7,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,39,1,7,agent-only,agent-only,agent-only_none__padnad_-5,"Do you see Jenny ?
<s> Jenny [verb] the dog with a red head me .",Jenny,me,the dog with a red head,pronoun,animate,definite,noun,animate,definite,-5,new,new
109,DO,2,7,7,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,21,2,7,agent-only,agent-only,agent-only_none__padnad_-5,"Look it's Jenny !
<s> Jenny [verb] the dog with a red head me .",Jenny,me,the dog with a red head,pronoun,animate,definite,noun,animate,definite,-5,new,new
109,DO,3,7,7,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,56,3,7,agent-only,agent-only,agent-only_none__padnad_-5,"Here's Jenny !
<s> Jenny [verb] the dog with a red head me .",Jenny,me,the dog with a red head,pronoun,animate,definite,noun,animate,definite,-5,new,new
111,DO,1,7,8,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,70,1,7,agent-only,agent-only,agent-only_none__padnad_-5,"Do you see Judy ?
<s> Judy [verb] the dog with a red head us .",Judy,us,the dog with a red head,pronoun,animate,definite,noun,animate,definite,-5,new,new
111,DO,2,7,8,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,44,2,7,agent-only,agent-only,agent-only_none__padnad_-5,"Look it's Judy !
<s> Judy [verb] the dog with a red head us .",Judy,us,the dog with a red head,pronoun,animate,definite,noun,animate,definite,-5,new,new
111,DO,3,7,8,15,3,-2.6094379124341005,0.3905620875658995,0.3905620875658995,0.05,0,49,3,7,agent-only,agent-only,agent-only_none__padnad_-5,"Here's Judy !
<s> Judy [verb] the dog with a red head us .",Judy,us,the dog with a red head,pronoun,animate,definite,noun,animate,definite,-5,new,new
113,DO,1,8,1,15,3,-2.09861228866811,0.90138771133189,0.90138771133189,0.05,0,19,1,8,agent-only,agent-only,agent-only_none__padnad_-3,"Do you see Michael ?
<s> Michael [verb] the girl with leaves me .",Michael,me,the girl with leaves,pronoun,animate,definite,noun,animate,definite,-3,new,new
113,DO,2,8,1,15,3,-2.09861228866811,0.90138771133189,0.90138771133189,0.05,0,14,2,8,agent-only,agent-only,agent-only_none__padnad_-3,"Look it's Michael !
<s> Michael [verb] the girl with leaves me .",Michael,me,the girl with leaves,pronoun,animate,definite,noun,animate,definite,-3,new,new
113,DO,3,8,1,15,3,-2.09861228866811,0.90138771133189,0.90138771133189,0.05,0,12,3,8,agent-only,agent-only,agent-only_none__padnad_-3,"Here's Michael !
<s> Michael [verb] the girl with leaves me .",Michael,me,the girl with leaves,pronoun,animate,definite,noun,animate,definite,-3,new,new
115,DO,1,8,2,15,3,-2.09861228866811,0.90138771133189,0.90138771133189,0.05,0,27,1,8,agent-only,agent-only,agent-only_none__padnad_-3,"Do you see Jenny ?
<s> Jenny [verb] the dog with ears us .",Jenny,us,the dog with ears,pronoun,animate,definite,noun,animate,definite,-3,new,new
115,DO,2,8,2,15,3,-2.09861228866811,0.90138771133189,0.90138771133189,0.05,0,15,2,8,agent-only,agent-only,agent-only_none__padnad_-3,"Look it's Jenny !
<s> Jenny [verb] the dog with ears us .",Jenny,us,the dog with ears,pronoun,animate,definite,noun,animate,definite,-3,new,new
115,DO,3,8,2,15,3,-2.09861228866811,0.90138771133189,0.90138771133189,0.05,0,16,3,8,agent-only,agent-only,agent-only_none__padnad_-3,"Here's Jenny !
<s> Jenny [verb] the dog with ears us .",Jenny,us,the dog with ears,pronoun,animate,definite,noun,animate,definite,-3,new,new
117,DO,1,8,3,15,3,-2.09861228866811,0.90138771133189,0.90138771133189,0.05,0,70,1,8,agent-only,agent-only,agent-only_none__padnad_-3,"Do you see Mark ?
<s> Mark [verb] the girl with leaves us .",Mark,us,the girl with leaves,pronoun,animate,definite,noun,animate,definite,-3,new,new
117,DO,2,8,3,15,3,-2.09861228866811,0.90138771133189,0.90138771133189,0.05,0,25,2,8,agent-only,agent-only,agent-only_none__padnad_-3,"Look it's Mark !
<s> Mark [verb] the girl with leaves us .",Mark,us,the girl with leaves,pronoun,animate,definite,noun,animate,definite,-3,new,new
117,DO,3,8,3,15,3,-2.09861228866811,0.90138771133189,0.90138771133189,0.05,0,10,3,8,agent-only,agent-only,agent-only_none__padnad_-3,"Here's Mark !
<s> Mark [verb] the girl with leaves us .",Mark,us,the girl with leaves,pronoun,animate,definite,noun,animate,definite,-3,new,new
119,DO,1,8,4,15,3,-2.09861228866811,0.90138771133189,0.90138771133189,0.05,0,19,1,8,agent-only,agent-only,agent-only_none__padnad_-3,"Do you see Judy ?
<s> Judy [verb] the dog with ears me .",Judy,me,the dog with ears,pronoun,animate,definite,noun,animate,definite,-3,new,new
119,DO,2,8,4,15,3,-2.09861228866811,0.90138771133189,0.90138771133189,0.05,0,17,2,8,agent-only,agent-only,agent-only_none__padnad_-3,"Look it's Judy !
<s> Judy [verb] the dog with ears me .",Judy,me,the dog with ears,pronoun,animate,definite,noun,animate,definite,-3,new,new
119,DO,3,8,4,15,3,-2.09861228866811,0.90138771133189,0.90138771133189,0.05,0,70,3,8,agent-only,agent-only,agent-only_none__padnad_-3,"Here's Judy !
<s> Judy [verb] the dog with ears me .",Judy,me,the dog with ears,pronoun,animate,definite,noun,animate,definite,-3,new,new
